14:34:06.672 3368,-2636,15748,42.79,-13,-471,-238
14:34:06.917 3136,-1760,16228,42.84,-231,-314,-312
14:34:07.164 2880,-1328,16232,42.79,-445,-500,47
14:34:07.398 3520,-1044,16608,42.69,-973,-534,258
14:34:07.657 3432,-1804,16512,42.84,-637,-323,-154
14:34:07.892 2820,-1944,16216,42.79,-361,-350,-139
14:34:08.146 3156,-2164,15956,42.88,-272,-470,-3
14:34:08.381 3496,-2464,15740,42.84,187,-328,-424
14:34:08.613 3032,-2620,15612,42.84,287,-308,-475
14:34:08.916 2748,-2184,15576,42.79,88,-550,-120
14:34:09.118 3492,-1552,16208,42.84,-592,-516,34
14:34:09.387 3476,-1308,16856,42.93,-739,-259,-101
14:34:09.590 2784,-1272,16428,42.93,-690,-428,82
14:34:09.842 3176,-1956,16068,42.84,-572,-563,98
14:34:10.076 3508,-2484,15972,42.84,58,-255,-372
14:34:10.310 2800,-2624,15744,42.84,376,-308,-548
14:34:10.556 2788,-2276,15424,42.88,191,-638,-175
14:34:10.791 3436,-1932,16024,42.74,-382,-510,-47
14:34:11.055 3288,-1448,16540,42.88,-578,-298,-156
14:34:11.289 2808,-1148,16560,42.84,-738,-424,134
14:34:11.524 3400,-1288,16348,42.79,-974,-556,258
14:34:11.782 3472,-2300,16328,42.84,-409,-283,-280
14:34:12.014 2852,-2460,15868,42.88,38,-292,-315
14:34:12.274 2952,-2360,15436,42.84,173,-532,-159
14:34:12.512 3480,-2764,15724,42.88,105,-473,-343
14:34:12.746 3044,-2296,15856,42.84,99,-323,-466
14:34:13.024 2736,-1276,16004,42.79,-380,-491,38
14:34:13.230 3456,-1220,16608,42.88,-954,-508,259
14:34:13.499 3496,-1544,16584,42.93,-809,-326,-129
14:34:13.769 2800,-1960,16392,42.93,-455,-374,-104
14:34:13.953 3248,-2128,15860,42.88,-420,-553,28
14:34:14.211 3456,-2544,16012,42.88,118,-294,-410
14:34:14.444 2816,-2788,15676,42.88,396,-289,-519
14:34:14.680 2844,-2284,15600,42.93,52,-576,-122
14:34:14.938 3520,-1608,16324,42.93,-503,-453,18
14:34:15.172 3320,-1348,16700,43.02,-744,-288,-116
14:34:15.412 2920,-1100,16652,42.79,-678,-455,85
14:34:15.646 3240,-1796,16176,42.84,-715,-557,189
14:34:15.905 3488,-2484,16032,42.88,-257,-301,-295
14:34:16.138 2804,-2508,15848,42.93,231,-264,-431
14:34:16.396 3012,-2556,15680,42.88,192,-559,-191
14:34:16.631 3428,-2544,15740,42.84,16,-517,-255
14:34:16.870 3080,-1796,16176,43.02,-182,-334,-306
14:34:17.165 2984,-1084,16368,42.93,-501,-480,80
14:34:17.368 3452,-1312,16548,43.02,-1011,-539,256
14:34:17.638 3388,-1700,16476,42.93,-833,-320,-74
14:34:17.841 2888,-2120,16080,43.02,-338,-383,-151
14:34:18.094 3208,-2316,16000,42.93,-120,-521,-18
14:34:18.336 3448,-2624,15880,42.93,219,-309,-416
14:34:18.571 2896,-2644,15872,42.84,402,-308,-546
14:34:18.804 2756,-2108,15700,42.93,-18,-611,-79
14:34:19.063 3508,-1640,16264,42.93,-672,-501,66
14:34:19.297 3352,-1444,16656,42.93,-793,-294,-100
14:34:49.006 3108,-1976,16112,43.31,-268,-407,-153
14:34:49.266 3204,-2016,16120,43.31,-279,-438,-140
14:34:49.500 3148,-1912,16272,43.26,-297,-445,-116
14:34:49.758 3144,-1840,16128,43.26,-264,-395,-136
14:34:49.992 3092,-2088,16004,43.26,-276,-416,-147
14:34:50.264 3140,-1916,16080,43.31,-278,-428,-146
14:34:50.529 3204,-1908,16156,43.26,-259,-423,-178
14:34:50.709 3152,-1952,16112,43.26,-285,-432,-158
14:34:50.957 3056,-2028,16096,43.26,-278,-411,-142
14:34:51.215 3128,-1972,16116,43.35,-258,-422,-150
14:34:51.454 3116,-2032,16216,43.31,-276,-418,-156
14:34:51.689 3128,-2100,16164,43.31,-285,-435,-153
14:34:51.950 3200,-2068,16076,43.31,-297,-412,-151
14:34:52.188 3112,-1896,15964,43.31,-285,-434,-166
14:34:52.421 3204,-1836,16128,43.21,-272,-403,-159
14:34:52.678 3192,-1956,16024,43.31,-261,-412,-137
14:34:52.919 3172,-1852,16012,43.21,-309,-425,-170
14:34:53.163 3172,-2044,15996,43.31,-260,-418,-144
14:34:53.398 3224,-1972,15960,43.26,-269,-421,-121
14:34:53.657 3124,-1972,16024,43.35,-265,-415,-138
14:34:53.891 3132,-1980,16132,43.26,-277,-416,-136
