14:46:16.478 2316,668,14524,41.80,-2053,3796,-4357
14:46:16.711 -6248,-5888,23420,41.75,-792,-1717,928
14:46:16.970 6232,-2356,15516,41.80,2648,-2458,2941
14:46:17.203 6680,1856,14140,41.71,-902,-220,-1060
14:46:17.434 -152,-560,17388,41.71,-1905,470,-1419
14:46:17.680 4204,-2704,17364,41.80,-487,-146,-320
14:46:17.968 164,-4148,15472,41.80,798,-251,-137
14:46:18.171 4364,-5352,13448,41.80,416,415,356
14:46:18.441 5616,-1688,15484,41.80,1521,-382,2619
14:46:18.661 12760,2316,19320,41.71,1520,-5,-1974
14:46:18.912 -3104,-1424,13116,41.80,-3485,3183,-3410
14:46:19.152 -3648,-2940,16712,41.61,-1494,-3005,4424
14:46:19.409 16524,-1572,16836,41.71,1490,-1004,103
14:46:19.643 2732,368,14088,41.75,1414,1938,-2648
14:46:19.878 -936,-1832,15452,41.75,-1487,229,-143
14:46:20.136 4108,-5520,16084,41.61,-614,-2138,2266
14:46:20.370 4860,-3420,15100,41.66,331,554,-533
14:46:20.609 5828,-2392,13428,41.66,-1173,-118,691
14:46:20.868 3480,-4412,18248,41.71,-485,-1137,670
14:46:21.102 1952,-4628,15608,41.75,739,108,-623
14:46:21.334 3124,-912,16208,41.75,-1379,-167,-537
14:46:21.598 2636,-2724,17552,41.71,62,-2041,1232
14:46:21.832 3876,-2264,18668,41.71,2277,-1195,390
14:46:22.075 6476,-2424,15656,41.71,-754,-443,287
14:46:22.345 7972,-3008,15716,41.75,-638,909,-1739
14:46:22.614 3076,-2708,18060,41.66,-2551,680,-1819
14:46:22.816 1644,4356,18224,41.71,198,-696,-451
14:46:23.049 2828,-1732,16684,41.80,-445,-1450,102
14:46:23.283 5396,-84,16580,41.71,1951,-1070,432
14:46:23.536 -4776,916,20168,41.71,-2401,461,-103
14:46:23.770 476,-3384,20756,41.66,365,-3891,3232
14:46:24.032 3884,-4020,17240,41.71,-638,-3231,6575
14:46:24.267 10960,-5852,16164,41.75,3218,1755,-4311
14:46:24.525 6652,-4676,11060,41.71,1561,1373,-4006
14:46:24.759 -6148,332,14548,41.75,-1162,1381,-1983
14:46:24.999 6180,-3836,22036,41.71,766,-2727,4088
14:46:25.259 12744,-1544,11324,41.66,308,-1080,820
14:48:09.405 3320,-1380,16896,41.89,-319,-74,-235
14:48:09.639 2756,-2244,16228,41.85,-598,-416,68
14:48:09.900 3420,-2820,16204,41.80,-360,-570,-78
14:48:10.135 4944,-3436,16124,41.80,861,-699,873
14:48:10.371 4328,-1472,13224,41.85,1525,1918,-3182
14:48:10.631 1256,-2236,16196,41.75,56,1735,-3314
14:48:10.865 5388,-2500,17736,41.75,-1922,-3247,4781
14:48:11.123 1360,-1336,16700,41.89,462,1630,-3251
14:48:11.357 -716,-1076,17548,41.85,-4498,-4256,6514
14:48:11.603 9268,-2160,17092,41.80,999,1089,-1139
14:48:11.843 2092,-748,16016,41.80,1777,3067,-5728
14:48:12.102 -828,-1420,17036,41.80,-2880,-5629,7720
14:48:12.336 7504,-3300,17940,41.85,-1063,680,-2047
14:48:12.579 988,-1324,15908,41.75,1552,2522,-5770
14:48:12.850 -4092,-1416,15484,41.75,-2858,-4067,6121
14:48:13.118 8144,-4200,16340,41.75,2612,1905,-3941
14:48:13.322 260,-2304,16472,41.71,950,1468,-4402
14:48:13.558 10292,-4672,16520,41.61,-1301,-3177,3261
14:48:13.817 -5736,-512,16688,41.80,-1935,-2652,3841
14:48:14.054 7672,-3228,14580,41.75,3101,2320,-4747
14:48:14.310 -2460,-1040,15924,41.80,-109,310,-1225
14:48:14.545 14240,-4684,18136,41.71,562,-1684,2693
14:48:14.784 -4124,168,14920,41.66,250,2500,-4514
14:48:15.043 14892,-3332,18116,41.71,212,-1082,1623
14:48:15.278 688,-240,16028,41.66,893,1897,-4130
14:48:15.518 1976,-1080,16864,41.66,653,1960,-3407
14:48:15.777 -4820,-196,15376,41.66,-1757,-2666,3481
14:48:16.011 6468,-3064,17948,41.61,-2778,-5303,6359
14:48:16.250 768,-1868,16476,41.71,-2677,-4292,6443
14:48:16.510 9716,-2008,16000,41.61,795,1016,-3671
14:48:16.785 1736,-1316,15340,41.75,184,3923,-6286
14:48:16.987 -3024,-484,15412,41.57,-1426,-2596,3435
14:48:17.257 8604,-3752,18180,41.61,-3464,-5708,7849
14:48:17.476 3356,-2232,16780,41.66,904,3194,-5568
14:48:17.714 -1776,-900,15832,41.61,-789,-205,-699
14:48:17.975 3404,-2352,16236,41.66,-4087,-6623,9204
14:48:18.209 6880,-2456,15600,41.61,1222,1090,-2167
14:48:18.444 4108,-2076,16372,41.61,916,1542,-2975
14:48:18.705 -2232,-520,15600,41.57,-1567,-1135,1444
14:48:18.938 10332,-4112,17920,41.61,-743,-1550,1691
14:48:19.207 1888,-1816,16132,41.66,1828,2254,-4184
14:48:19.442 -1764,-732,15632,41.57,-2594,-2008,2600
14:48:19.676 8272,-3728,17452,41.57,-1475,-3847,4592
14:48:19.934 3856,-2296,16036,41.52,2391,2698,-5415
14:48:20.168 -1872,-176,14688,41.52,-2620,-1717,2138
14:48:20.425 10464,-4704,17088,41.57,-957,-1134,1345
14:48:20.679 3872,-3028,17724,41.52,3174,684,-2796
14:48:20.950 1720,-1560,15120,41.57,2473,1279,-3151
14:48:21.152 -124,-700,15204,41.52,-3239,-1895,3917
14:48:21.422 6188,-3428,16816,41.61,-1718,-583,664
14:48:21.642 3016,-1876,16180,41.47,3172,1389,-3850
14:48:21.894 -120,-1336,15800,41.52,-2680,-2356,3624
14:48:22.133 7552,-3872,17912,41.52,761,171,-947
14:48:22.367 2132,-1968,16288,41.38,1198,1290,-3192
14:48:22.625 56,-1068,15420,41.47,-1314,-1967,3119
14:48:22.860 6240,-2972,16932,41.52,-852,-281,-243
14:48:23.124 3728,-1304,14660,41.57,2166,1415,-3413
14:48:23.359 2440,-1920,16064,41.38,-3885,-2883,4123
14:48:23.599 5356,-3436,16400,41.42,3136,1208,-3691
14:48:23.859 -396,-980,15320,41.42,-1577,-782,747
14:48:24.092 1144,-1568,15920,41.52,-4639,-2814,4468
14:48:24.325 6856,-3700,17128,41.47,2516,395,-3011
14:48:24.586 -3180,-1232,15892,41.42,817,823,-2469
14:48:24.857 5216,-2664,16376,41.47,-2493,-3298,4318
14:48:25.057 5816,-2772,16388,41.42,754,594,-1614
14:48:25.328 1900,-1860,16320,41.52,2262,2054,-3955
14:48:25.598 -1308,-532,15328,41.42,-1428,-1255,1133
14:48:25.798 5572,-2836,17196,41.38,-3054,-3004,4118
14:48:26.059 7408,-4512,16896,41.38,1443,1455,-3676
14:48:26.293 -1640,-968,15512,41.38,627,1111,-2732
14:48:26.530 1268,-1796,16108,41.38,-1054,-1654,1957
14:48:26.789 9644,-4052,17300,41.28,1057,1000,-1716
14:48:27.035 -3508,-516,15780,41.38,-395,-432,-428
14:48:27.272 1532,-1840,16344,41.33,-2563,-2590,3456
14:48:27.528 1008,-1276,15656,41.33,-468,-907,1058
14:48:38.973 -1552,-948,15488,41.14,75,-1891,752
14:48:39.235 3456,-1852,16548,41.05,-3977,-4182,5697
14:48:39.469 4472,-1812,14984,41.05,2297,2661,-4976
14:48:39.713 -1256,-648,15416,41.09,1061,237,-1978
14:48:39.972 2604,-2384,16388,41.00,-3827,-4071,5829
14:48:40.205 7336,-3912,16292,41.09,3173,1796,-3909
14:48:40.465 -1872,-548,14912,41.14,127,954,-1728
14:48:40.697 6548,-2924,16636,41.14,-3947,-3832,5280
14:48:40.967 2200,-1392,15304,41.14,3394,3299,-6019
14:48:41.240 -216,-624,15552,41.19,-1817,-3016,4125
14:48:41.444 8704,-4032,18196,41.05,788,-144,-630
14:48:41.714 -344,-712,15508,41.05,1135,1859,-3598
14:48:41.916 -2472,-508,15848,41.05,-2687,-2265,2865
14:48:42.175 9232,-4244,18844,41.05,-988,-852,993
14:48:42.396 -336,-788,14704,40.95,-1214,340,-733
14:48:42.635 12028,-4360,18004,41.09,233,116,64
14:48:42.895 -2932,-1188,15916,41.14,-2416,-1035,1427
14:48:43.129 1052,-1600,14916,41.05,2696,2601,-5089
14:48:43.387 9664,-3984,17504,41.09,2238,742,-1792
14:48:43.628 -3492,-600,15536,41.05,-1919,-1863,2099
14:48:43.886 9848,-4196,18836,41.00,-3275,-2913,4450
14:48:44.124 4316,-2628,16112,41.05,3746,2346,-4579
14:48:44.360 -2572,-184,14632,41.09,-2019,-1276,1450
14:48:44.619 6640,-3940,17244,41.05,1276,-540,-33
14:48:44.858 5008,-1192,13880,40.95,605,2267,-4548
14:48:45.092 -2312,-572,15340,40.95,-780,-473,188
14:48:45.335 6512,-2976,16520,41.05,-2479,-2753,3630
