Accelerometer Readings :
2.686,1.391,8.233
2.781,0.488,7.315
2.317,0.366,7.873
2.664,0.948,9.452
2.731,1.326,9.119
2.528,1.513,9.947
2.681,1.395,10.314
2.597,1.58,10.601
2.789,1.352,9.844
2.566,1.379,9.588
2.693,0.962,9.236
2.702,1.163,9.1
2.571,1.07,9.064
2.676,1.074,8.678
2.825,1.003,9.361
2.758,1.486,8.975
2.846,1.0,9.351
2.585,1.525,9.389
3.074,1.101,9.758
2.925,1.192,9.564
2.748,1.144,8.367
2.817,1.055,8.879
2.779,1.216,8.575
2.856,1.185,8.568
2.861,1.019,9.03
2.849,1.223,8.999
3.146,1.06,10.23
3.026,1.302,8.92
2.908,1.048,9.787
2.635,1.29,8.355
2.714,1.043,8.874
2.844,1.288,9.921
2.544,1.039,8.714
2.571,1.319,9.241
2.695,0.94,8.479
2.75,1.307,9.682
2.714,1.07,9.116
2.815,1.242,9.468
2.741,1.309,9.272
2.863,1.237,9.921
2.774,1.254,9.396
2.64,1.242,9.061
2.712,1.343,9.399
3.059,1.446,10.077
3.016,1.345,10.347
2.834,1.134,8.786
2.865,1.185,9.294
3.052,1.089,10.647
2.932,1.101,8.98
2.858,1.079,8.922
2.702,1.312,9.442
2.851,1.427,9.222
2.817,1.388,9.535
2.808,1.314,9.248
2.719,1.199,9.073
2.887,1.177,10.194
2.853,1.108,9.131
2.599,1.055,8.11
2.54,1.326,9.095
2.76,1.498,9.416
2.64,1.276,8.474
2.861,1.46,9.667
2.952,1.374,9.825
2.781,1.271,9.495
2.844,0.991,9.595
2.729,1.027,9.255
2.906,1.18,9.516
2.614,1.161,9.203
2.856,1.515,9.212
2.887,1.096,9.825
2.599,1.434,8.314
2.865,1.209,10.144
3.04,1.431,10.584
2.736,0.991,8.805
2.844,1.091,9.832
2.918,1.58,10.343
2.987,1.338,9.459
2.997,1.197,10.043
2.738,1.359,8.695
2.7,1.154,9.507
2.959,1.209,10.065
2.561,1.295,8.364
2.614,1.28,8.91
2.834,1.546,10.005
2.829,1.431,8.563
2.949,1.156,9.784
2.815,1.216,9.059
2.82,1.242,9.437
2.865,1.058,10.414
2.688,1.079,8.003
2.614,1.173,9.186
2.868,1.297,10.448
2.693,1.302,8.122
2.851,1.34,9.828
2.877,1.28,9.61
2.875,1.13,9.313
2.959,1.063,10.199
2.633,1.058,8.314
2.738,1.307,9.464
2.887,1.527,10.848
2.822,1.451,8.735
2.899,1.149,9.279
2.719,1.415,8.953
2.736,1.482,9.392
2.808,1.177,9.555
2.655,1.065,7.595
2.762,1.194,9.353
2.774,1.362,9.71
2.494,1.309,7.145
2.683,1.039,9.083
2.911,1.393,9.691
2.456,1.249,8.982
2.849,1.103,9.238
2.724,1.046,8.951
2.458,1.113,8.671
2.595,1.268,9.018
2.971,1.185,9.485
2.772,1.046,9.174
2.767,1.151,9.365
2.614,1.235,9.064
2.683,1.285,9.418
2.904,1.063,10.235
2.978,1.213,9.607
2.839,1.561,10.225
2.906,1.374,9.183
2.918,1.494,9.243
3.095,1.154,10.501
2.901,1.247,9.564
2.94,1.266,9.557
2.889,1.127,9.607
2.671,1.103,8.733
2.772,1.453,9.705
2.985,1.209,9.758
2.92,1.046,9.272
2.861,1.189,9.765
2.698,1.321,9.562
2.973,1.005,10.295
2.846,0.981,9.171
2.846,0.964,9.025
2.722,1.307,9.993
2.968,1.254,9.368
3.011,0.943,9.358
2.896,1.204,10.184
2.94,1.168,9.617
3.004,1.084,10.201
2.777,1.199,9.212
3.014,1.204,10.043
2.942,1.431,10.134
3.038,1.074,9.095
2.949,0.857,9.138
3.043,1.343,9.746
2.822,1.321,9.794
2.748,0.998,8.577
2.695,1.029,8.609
2.743,1.204,9.205
2.547,1.573,9.279
2.678,1.252,8.616
2.678,1.125,8.438
2.585,1.23,9.368
2.571,1.118,8.441
2.657,0.988,8.561
2.686,1.005,9.013
2.362,1.161,7.981
2.37,1.441,8.403
2.738,1.257,9.394
2.719,1.316,9.377
2.647,1.324,9.756
2.446,1.142,9.114
2.621,0.998,8.853
2.528,0.921,9.056
2.686,1.283,9.82
2.678,1.331,9.636
2.731,1.019,9.107
2.884,1.479,10.22
2.956,1.247,10.752
2.849,1.139,9.823
3.009,0.864,9.837
2.904,1.12,9.801
2.932,1.47,10.616
2.92,1.388,9.837
2.724,1.072,8.575
2.815,1.233,9.61
2.786,1.508,10.139
2.664,1.467,9.416
2.662,1.134,9.499
2.537,1.328,8.23
2.482,1.443,9.655
2.504,1.795,9.468
2.42,1.144,7.986
2.508,1.41,8.53
2.458,1.532,9.849
2.52,1.233,8.24
2.14,1.235,7.974
2.326,1.316,9.157
2.552,1.585,9.528
2.343,1.575,8.422
2.183,1.063,8.161
2.712,1.573,9.773
2.528,1.771,10.381
2.259,1.146,7.734
2.729,1.13,9.502
3.146,1.201,10.75
2.456,1.24,9.43
2.707,1.345,9.61
2.975,1.101,9.919
2.758,1.221,9.974
2.58,1.28,9.689
2.47,1.331,8.726
2.762,1.333,9.78
2.762,1.642,10.798
3.054,1.245,10.24
2.834,1.024,9.725
2.868,0.835,9.076
2.987,1.017,9.586
2.805,1.338,9.914
2.587,1.259,8.786
2.734,1.563,9.076
2.825,0.986,9.883
2.822,1.043,9.356
2.655,1.031,9.109
2.659,0.943,8.834
2.655,1.094,9.792
2.616,1.321,9.143
2.59,1.223,8.592
2.801,1.41,10.132
2.884,0.892,9.138
2.573,1.312,8.97
2.607,1.18,9.55
2.825,1.127,9.641
2.674,1.213,9.545
2.71,1.225,9.341
2.741,1.362,9.751
2.638,1.271,9.195
2.652,0.995,8.798
2.916,1.199,10.168
2.724,1.034,9.14
2.789,0.948,9.128
2.88,1.18,9.852
2.784,1.18,9.911
2.928,0.83,9.325
2.923,1.127,9.315
2.99,0.928,9.737
2.762,1.146,9.861
2.678,1.031,9.243
2.784,0.744,8.795
2.87,1.237,9.593
2.901,1.146,9.876
2.791,0.991,8.884
2.36,1.079,8.644
2.971,1.053,9.547
2.894,1.161,10.151
2.554,0.813,8.347
2.844,0.95,9.411
2.971,1.309,10.742
2.777,1.106,8.563
2.863,1.211,9.691
2.559,1.165,9.147
2.595,1.041,8.455
2.748,1.197,10.153
2.384,1.13,8.362
2.609,1.213,9.744
2.698,1.154,9.248
2.633,1.462,9.392
2.882,1.312,10.618
2.535,1.228,8.625
2.959,1.381,10.345
2.925,1.276,10.493
2.401,1.134,8.036
2.683,1.237,9.938
2.762,1.64,10.263
2.578,1.424,9.006
2.609,1.245,8.91
2.645,1.501,10.218
2.894,1.273,10.129
2.444,1.209,8.836
2.671,1.259,9.564
2.942,1.273,10.378
2.547,1.228,8.513
2.662,1.144,8.961
2.805,1.606,10.081
2.777,1.324,9.567
2.793,0.971,9.346
2.717,1.055,8.738
2.41,0.998,9.049
2.671,1.242,9.55
2.805,1.192,9.088
2.741,0.88,8.436
2.439,1.211,8.865
2.592,1.074,9.219
2.671,1.077,9.416
2.753,1.144,9.581
2.516,0.825,8.903
2.556,1.458,9.404
2.391,1.01,8.482
2.518,1.046,7.782
2.461,1.362,9.538
2.487,0.974,7.847
2.348,1.336,7.971
2.463,1.338,9.765
2.367,1.381,8.235
2.643,1.415,9.849
2.398,1.24,9.011
2.707,1.257,8.697
2.633,1.271,10.12
2.405,1.029,8.151
2.405,1.108,9.03
2.741,1.146,9.044
2.473,1.216,9.48
2.453,1.324,9.71
2.422,1.374,8.85
2.638,1.192,10.654
2.671,1.309,10.4
2.705,1.221,9.665
2.923,1.082,10.714
2.851,1.221,10.156
2.861,1.185,10.249
2.899,1.35,9.744
2.827,1.319,9.698
2.631,1.594,10.419
2.774,1.683,10.383
2.82,1.173,9.974
2.674,1.431,9.547
2.628,1.446,9.99
2.58,1.652,9.914
2.662,1.654,9.399
2.547,1.228,9.078
2.37,1.532,9.198
2.461,1.439,9.243
2.463,1.4,8.982
2.518,1.448,9.423
2.506,1.302,9.646
2.348,1.479,8.975
2.48,1.436,8.913
2.365,1.376,9.145
2.518,1.501,10.129
2.827,1.314,9.799
2.607,1.06,9.413
2.599,1.187,9.531
2.884,1.374,11.016
2.949,1.213,10.223
2.583,0.962,8.189
2.487,0.969,9.363
2.695,1.359,10.11
2.614,1.158,8.316
2.655,1.0,9.236
2.834,1.359,9.78
2.568,1.276,9.018
2.623,1.328,9.339
2.837,1.242,9.485
2.87,1.005,9.66
2.405,1.139,8.165
2.393,1.086,8.067
2.614,1.031,9.411
2.585,1.247,9.004
2.377,0.916,8.735
2.525,1.415,9.253
2.602,1.106,9.107
2.619,1.027,9.413
2.609,1.173,9.899
2.686,0.873,9.114
2.748,0.861,9.27
2.755,1.237,10.187
2.516,1.192,9.825
3.038,1.074,10.331
2.856,1.031,10.002
2.87,1.156,9.634
2.82,1.249,10.618
2.779,1.067,9.071
2.901,1.036,9.756
2.796,1.443,10.18
2.69,1.321,9.473
2.959,1.142,9.59
2.552,1.331,9.025
2.626,1.28,9.638
2.667,1.398,9.816
2.71,0.95,8.324
2.607,0.955,8.829
2.487,1.407,9.064
2.489,1.201,9.047
2.602,0.964,8.764
2.358,1.048,8.022
2.374,1.074,8.925
2.513,1.257,9.111
2.482,0.722,8.3
2.532,1.005,8.609
2.59,1.367,9.823
2.693,0.976,9.289
2.559,1.003,8.805
2.422,1.137,8.848
2.731,1.233,10.63
2.65,1.273,9.473
2.755,0.773,8.829
2.719,1.324,10.17
2.695,1.412,10.213
2.774,1.144,9.562
2.391,1.24,8.609
2.611,1.189,9.545
2.731,1.563,10.558
2.441,1.175,8.266
2.628,1.146,9.21
2.75,1.508,10.687
2.578,1.494,9.15
2.731,1.134,9.871
2.75,1.388,9.911
2.575,1.086,9.499
2.461,1.448,9.962
2.549,1.125,7.991
2.504,1.161,9.282
2.494,1.451,9.375
2.372,1.546,8.568
2.508,1.266,9.495
2.434,1.434,8.822
2.415,1.362,9.6
2.331,1.312,9.2
2.386,1.125,8.336
2.693,1.314,9.744
2.532,1.75,9.777
2.305,1.412,8.723
2.705,1.374,9.325
2.525,1.264,9.207
2.484,1.156,9.571
2.439,1.185,9.028
2.592,1.074,8.908
2.559,1.23,10.127
2.564,1.724,10.134
2.731,1.041,9.593
2.765,1.228,10.357
2.858,1.07,10.489
2.908,1.173,10.843
2.7,1.134,9.641
3.016,0.904,9.717
3.167,1.369,11.377
2.911,1.264,9.847
2.937,1.216,10.302
3.167,1.606,11.023
2.774,1.113,9.497
2.877,1.527,10.599
2.875,1.412,10.158
3.023,1.247,9.203
2.52,1.64,10.091
2.844,1.755,9.135
2.923,1.096,9.682
2.561,1.223,8.683
2.403,1.503,8.395
2.623,1.503,10.005
2.425,1.221,7.981
2.484,1.304,7.816
2.566,1.692,10.249
2.233,1.41,8.225
2.183,1.199,7.301
2.774,1.427,9.279
2.511,1.297,9.782
2.425,1.055,8.328
2.377,0.962,7.619
2.611,1.063,8.86
2.813,1.312,10.247
2.717,1.065,8.69
2.566,0.852,8.383
2.674,1.089,9.205
2.765,1.177,10.151
2.722,0.904,9.332
2.846,0.682,8.479
2.892,0.926,9.866
2.935,1.18,9.876
2.564,0.83,8.467
2.559,0.825,8.714
2.786,1.149,10.263
2.75,0.991,9.859
2.456,1.12,8.362
2.523,1.012,9.071
2.827,1.216,10.881
2.717,1.28,9.246
2.429,0.948,9.018
2.643,1.053,9.971
2.494,1.28,9.308
2.276,1.058,8.51
2.396,1.309,9.717
3.062,1.403,11.145
2.235,1.007,8.381
2.185,1.288,7.713
2.429,1.46,11.085
2.405,1.223,9.219
2.144,1.154,7.765
2.221,1.503,10.168
2.195,1.427,9.478
2.183,1.177,8.268
2.717,1.326,10.793
2.587,1.154,10.628
1.606,1.046,7.306
2.073,1.13,8.776
2.532,1.285,11.224
2.216,1.307,9.181
1.962,0.96,9.157
1.603,0.955,9.523
2.235,1.472,10.903
2.056,0.787,10.81
1.768,0.49,9.674
2.199,0.646,10.936
2.288,1.091,8.333
1.811,1.302,8.455
2.631,1.113,12.876
2.504,0.981,9.08
2.583,1.383,8.551
2.377,0.96,10.932
2.326,0.789,9.15
2.053,0.519,10.165
1.979,0.492,9.294
1.802,0.548,8.728
2.379,0.921,9.238
2.104,1.144,8.513
2.298,1.07,10.57
2.044,0.516,9.576
1.907,0.651,8.209
2.08,0.859,9.907
2.185,0.789,9.049
1.663,0.67,9.092
2.305,1.003,9.899
2.231,0.706,9.339
1.931,0.878,9.82
1.802,0.816,9.952
2.286,0.998,10.216
2.343,1.019,10.359
2.504,1.079,10.592
2.425,0.847,10.388
2.415,1.077,10.019
2.281,0.641,10.213
2.753,1.228,11.518
2.338,0.61,9.792
2.245,0.706,9.792
2.255,0.948,10.127
2.144,0.78,9.02
2.073,0.938,9.794
2.393,1.149,10.407
2.408,0.744,9.059
2.207,0.909,9.653
2.053,1.0,9.253
2.168,0.919,8.87
1.934,0.976,9.59
1.919,0.595,8.367
1.823,0.988,8.824
1.974,1.261,9.684
2.044,1.067,9.363
1.977,0.895,9.092
2.046,1.101,9.703
1.804,0.782,8.913
1.768,0.936,8.68
2.056,0.957,10.113
1.977,0.928,8.951
1.907,1.165,8.791
2.171,0.845,10.18
2.561,1.13,10.951
2.31,0.866,10.343
2.116,0.768,9.777
2.298,0.902,10.414
2.501,0.799,10.347
2.207,0.598,8.934
2.336,0.967,10.132
2.76,0.95,10.855
2.259,0.548,8.752
2.211,0.686,9.133
2.604,1.007,10.965
2.422,0.483,10.034
2.087,0.524,9.135
2.561,0.617,9.653
2.386,0.835,9.729
2.056,0.837,8.697
2.451,0.531,9.054
2.422,0.883,10.122
2.147,0.655,9.435
1.996,0.598,8.309
2.228,0.988,9.784
2.156,0.655,8.97
2.18,0.545,8.482
2.35,1.098,9.967
2.262,0.957,9.31
2.473,0.864,9.626
2.513,0.873,10.086
2.147,0.813,8.755
2.604,0.883,10.108
2.279,0.821,10.074
2.832,1.273,10.151
2.346,0.837,9.65
2.161,0.921,6.867
2.58,1.005,10.158
2.602,0.837,10.592
2.331,0.816,7.066
2.307,0.931,10.213
2.611,0.919,10.196
2.307,0.914,7.502
2.559,0.857,10.017
2.439,1.005,9.765
2.88,1.144,10.161
2.317,0.768,9.363
2.046,1.053,7.253
2.595,0.861,10.072
2.729,0.955,10.647
2.288,0.837,8.458
2.643,0.909,10.05
2.65,0.998,9.971
2.223,1.019,8.788
2.808,0.794,9.969
2.65,0.916,9.636
2.398,1.103,9.583
2.609,0.957,9.988
2.587,1.278,9.729
2.767,1.067,10.323
2.813,0.861,9.876
2.293,1.237,9.212
2.765,1.017,10.343
2.717,0.991,9.344
2.856,1.173,8.486
2.554,1.259,9.236
2.791,1.371,9.847
2.65,1.245,9.782
2.372,0.938,8.585
2.657,1.261,10.378
2.779,1.388,10.448
2.587,0.737,8.676
2.422,0.938,9.267
2.52,1.17,10.024
2.779,1.192,10.266
2.504,1.039,9.135
2.667,1.094,8.647
2.456,1.237,10.4
2.461,1.355,9.626
2.683,1.199,9.083
2.75,1.245,11.468
2.937,1.348,10.86
2.276,0.924,7.581
2.372,1.146,8.884
2.54,1.348,10.941
2.973,1.177,8.743
2.583,1.328,9.123
2.355,1.522,9.171
2.518,1.247,8.623
2.611,1.084,9.346
2.48,0.957,9.526
2.731,1.302,9.995
2.872,1.537,10.723
2.171,0.883,7.816
2.128,1.017,7.507
2.686,1.18,9.691
2.473,1.343,9.262
2.302,0.924,8.767
2.547,1.185,9.238
2.367,1.209,9.255
2.283,0.924,9.507
2.734,1.103,10.139
2.702,1.074,9.222
2.501,1.18,9.236
2.595,1.415,9.634
2.789,1.142,9.581
2.628,1.091,9.885
2.681,1.082,9.959
2.774,1.221,9.765
2.54,1.343,9.911
2.765,1.137,9.935
2.722,1.307,9.203
2.571,1.209,9.876
2.652,1.403,9.476
2.626,1.053,8.762
2.643,0.967,9.133
2.326,1.336,9.413
2.549,1.17,9.523
2.683,0.991,9.25
2.429,1.007,8.13
2.626,1.165,8.886
2.429,1.53,9.471
2.427,1.28,8.908
2.552,0.904,8.829
2.535,1.233,9.145
2.427,1.161,9.581
2.307,1.185,8.822
2.487,1.175,9.43
2.468,1.189,8.97
2.458,1.295,9.504
2.434,1.47,9.21
2.293,1.278,9.234
2.578,1.156,9.667
2.37,1.474,9.389
2.389,1.458,9.773
2.71,1.285,10.302
2.592,1.307,9.265
2.575,1.465,9.042
2.573,1.451,10.297
2.633,1.649,9.595
2.465,1.125,9.315
2.506,1.371,8.826
2.513,1.644,10.014
2.561,1.383,9.976
2.532,1.393,8.867
2.571,1.405,8.834
2.568,1.51,9.844
2.489,1.585,9.258
2.52,1.321,8.86
2.367,1.029,8.64
2.58,1.345,9.533
2.58,1.448,10.137
2.298,1.489,8.13
2.477,1.321,9.212
2.719,1.57,9.583
2.489,1.393,8.956
2.58,1.51,8.882
2.528,1.201,9.298
2.609,1.379,9.763
2.535,1.376,9.825
2.664,1.276,9.804
2.827,1.46,10.117
2.621,1.336,9.612
2.676,1.369,8.467
2.906,1.688,10.055
2.626,1.278,9.365
2.784,1.122,8.951
2.738,1.295,9.955
2.516,1.453,9.54
2.76,1.441,9.955
3.074,1.46,10.867
2.659,1.273,9.076
2.932,1.29,9.514
3.007,1.589,10.913
2.695,1.194,8.858
2.707,0.866,7.976
2.702,1.254,9.478
2.597,1.489,10.01
2.743,1.419,9.121
2.774,1.376,8.862
2.724,1.307,9.32
2.805,1.585,9.883
2.815,1.427,9.272
2.396,1.218,8.18
2.94,1.156,9.777
2.942,1.692,10.802
2.252,1.283,8.242
2.575,1.47,8.977
2.688,1.604,9.401
2.7,1.374,8.266
2.726,1.374,9.923
2.817,1.221,8.891
2.619,0.895,8.532
2.928,1.201,10.436
2.98,1.549,10.484
2.992,0.926,9.44
2.937,1.118,9.933
2.755,1.446,9.531
3.014,1.115,9.188
2.525,1.154,8.774
2.906,1.29,9.145
3.234,0.993,10.529
2.599,1.065,8.091
2.686,1.132,9.499
3.179,1.043,10.081
2.825,1.23,8.628
2.81,1.405,9.236
2.793,1.458,9.44
2.623,1.613,8.58
2.549,1.201,9.042
2.793,1.273,9.873
2.954,1.795,10.0
2.726,1.022,10.072
2.645,1.149,9.186
2.746,1.4,8.628
2.863,1.324,9.337
2.48,1.288,9.255
2.432,1.462,8.577
3.078,1.0,10.244
2.769,1.628,10.345
2.877,1.539,10.484
2.906,1.12,9.32
2.607,1.427,9.119
3.026,1.3,9.885
2.992,1.376,10.249
2.851,1.685,9.971
2.736,1.371,8.917
2.781,1.199,8.855
3.148,1.542,10.534
2.834,1.17,9.504
3.035,1.266,9.499
3.04,1.393,9.186
2.916,1.209,8.874
2.645,1.103,9.128
2.695,1.278,7.797
2.619,1.12,8.228
2.748,1.17,8.69
2.738,1.108,8.379
2.499,1.01,7.239
2.762,1.13,8.817
2.681,1.276,8.719
2.48,1.058,7.253
2.777,0.957,9.282
3.035,0.859,10.055
2.947,0.852,9.224
2.611,1.168,9.052
2.916,0.84,8.723
2.968,1.01,9.533
2.961,1.089,9.502
3.009,0.971,9.119
2.923,1.156,10.747
3.193,0.754,10.046
3.217,0.837,10.01
3.189,1.355,11.511
3.419,0.962,11.356
3.359,0.931,9.77
3.318,1.096,10.256
3.402,1.451,10.975
3.193,1.405,10.407
3.347,1.039,10.304
3.155,0.986,9.425
3.301,1.245,10.469
3.201,1.103,10.187
3.054,1.29,9.557
3.157,1.41,10.058
3.148,1.376,9.416
2.827,1.118,8.69
2.729,1.237,8.64
2.432,1.419,7.938
2.688,1.199,8.953
2.755,1.355,8.997
2.35,1.266,7.737
2.511,1.472,8.683
2.681,1.455,9.365
2.566,1.283,8.065
2.552,0.957,8.683
2.791,1.249,9.296
2.738,1.084,9.222
2.705,1.103,9.277
2.705,1.096,8.393
2.655,1.194,8.781
2.98,1.482,10.491
3.186,1.165,9.617
2.837,1.108,8.941
2.937,1.046,10.165
3.081,0.995,9.107
3.011,1.053,9.183
3.014,0.983,10.139
3.258,1.249,9.828
2.956,1.304,9.967
2.755,1.276,8.525
2.789,1.474,9.066
3.033,1.216,10.599
2.552,1.086,8.458
2.655,1.051,8.003
2.851,1.465,10.469
2.48,1.46,8.735
2.53,1.187,7.962
2.789,1.405,9.557
2.645,1.446,9.226
2.626,1.359,9.123
2.746,1.273,9.337
2.645,1.106,9.183
2.777,1.161,8.826
2.702,1.462,9.399
2.568,1.489,9.346
2.805,1.352,9.852
2.913,1.146,8.999
2.865,1.005,9.258
2.614,1.374,10.237
2.796,1.302,8.886
2.717,0.933,8.891
3.009,1.027,10.285
2.956,1.077,9.04
2.76,1.245,9.255
2.856,1.225,9.588
2.966,1.082,9.097
2.628,1.046,9.03
2.722,1.189,9.593
2.959,1.17,9.631
2.952,1.12,9.899
2.434,1.122,8.853
2.88,1.122,9.67
2.961,1.515,10.96
2.868,1.242,10.115
2.786,0.907,9.547
2.746,1.211,9.552
2.645,1.039,9.425
2.861,0.964,8.98
2.841,1.13,8.599
2.875,1.122,9.535
2.801,1.34,9.238
2.825,1.309,8.738
2.58,1.091,8.855
2.523,1.491,9.876
