0.0015455,0.0030355,0.004189
0.0016334,0.003036,0.0041945
0.0016379,0.003084,0.0042368
0.0017275,0.0029981,0.0041087
0.0016954,0.0030284,0.0033091
0.0016971,0.0027575,0.0032578
0.0012163,0.001919,0.0030003
0.00089091,0.0019027,0.0030319
0.00099867,0.0016885,0.0030037
0.0010175,0.0015934,0.0014638
0.0010031,0.0014995,0.0011063
0.0013513,0.0017789,0.00097551
0.0013801,0.0044489,0.00091448
0.0014442,0.0055658,0.00087583
0.0018848,0.0058054,0.00096707
0.0018816,0.0060515,0.0010622
0.0023323,0.0066261,0.0017489
0.0030236,0.0063926,0.0017645
0.003707,0.0068884,0.0020476
0.0037128,0.0074681,0.0028911
0.0038036,0.0073593,0.0034134
0.0047275,0.0088757,0.0036226
0.0047877,0.0093228,0.0039554
0.0052611,0.0094543,0.0045475
0.0052559,0.01044,0.0048003
0.0055973,0.01048,0.0048747
0.0057251,0.010511,0.0050021
0.0058012,0.010709,0.005186
0.0060155,0.013182,0.0062147
0.0066944,0.013362,0.0064746
0.0064107,0.01335,0.0065114
0.0065741,0.013436,0.0065607
0.0062578,0.013393,0.0079685
0.0071458,0.010723,0.0079558
0.0075748,0.0096143,0.0086328
0.0071805,0.0093718,0.0086688
0.007583,0.0091268,0.0085852
0.01111,0.0086456,0.007916
0.011039,0.01181,0.0079304
0.010362,0.011751,0.0079898
0.01039,0.011684,0.0074026
0.012809,0.015359,0.0077771
0.012241,0.017378,0.0076698
0.012143,0.017744,0.0086814
0.011772,0.01759,0.0080461
0.011889,0.020424,0.0080929
0.011553,0.02194,0.0080472
0.012617,0.021856,0.0083953
0.012541,0.021957,0.0088378
0.012805,0.019655,0.0083038
0.013608,0.020711,0.0081404
0.01355,0.020789,0.0078231
0.013405,0.021328,0.0082095
0.013382,0.021352,0.0077226
0.014305,0.022154,0.0078155
0.0138,0.023125,0.0075088
0.013829,0.024178,0.0075501
0.013437,0.024211,0.0076579
0.0096206,0.02414,0.0076674
0.0098489,0.02093,0.0079071
0.013338,0.020699,0.0075467
0.013325,0.022573,0.0079622
0.010832,0.023124,0.0084909
0.010704,0.024526,0.008407
0.01247,0.041501,0.0072725
0.017945,0.043901,0.0073797
0.019501,0.041445,0.0079751
0.01957,0.040038,0.0080612
0.018424,0.040087,0.0078451
0.019358,0.040038,0.0084559
0.020876,0.040476,0.0081355
0.019253,0.039484,0.0081546
0.020179,0.039377,0.0081335
0.020591,0.039487,0.0077317
0.020612,0.039386,0.0078885
0.019568,0.047071,0.0083959
0.021374,0.060638,0.0080008
0.030032,0.062779,0.0079383
0.036306,0.091748,0.0082867
0.037048,0.097634,0.011935
0.037144,0.10005,0.012509
0.037453,0.10215,0.014722
0.044596,0.10039,0.019878
0.046354,0.10069,0.023722
0.046597,0.10879,0.024071
0.0614,0.1016,0.023978
0.058296,0.099848,0.023864
0.057377,0.098873,0.028845
0.057519,0.09989,0.03008
0.063001,0.10304,0.029987
0.070764,0.10303,0.031642
0.073648,0.10391,0.038613
0.074696,0.10363,0.03917
0.079946,0.18562,0.039386
0.096091,0.26949,0.042487
0.098061,0.30371,0.04172
0.098967,0.32886,0.043007
0.10443,0.32071,0.043113
0.096471,0.32662,0.045561
0.09046,0.3037,0.045608
0.091053,0.29789,0.042353
0.092031,0.29686,0.04694
0.089309,0.3123,0.045207
0.096579,0.31649,0.03949
0.094744,0.31198,0.034229
0.094655,0.29931,0.046138
0.078629,0.30334,0.04734
0.10531,0.30407,0.049241
0.10513,0.3088,0.04867
0.10509,0.30767,0.049854
0.099569,0.30467,0.050247
0.09784,0.30532,0.048336
0.093743,0.3083,0.04178
0.09276,0.31513,0.041606
0.088568,0.23482,0.042553
0.078468,0.15209,0.039811
0.076919,0.11833,0.039265
0.08313,0.084919,0.037428
0.078993,0.079245,0.037324
0.078426,0.074308,0.035086
0.078218,0.071745,0.034892
0.077627,0.073804,0.034483
0.083958,0.072194,0.031689
0.08332,0.054793,0.036515
0.069458,0.052917,0.042196
0.080108,0.057213,0.042113
0.091751,0.057764,0.039767
0.096886,0.045622,0.040802
0.067729,0.055637,0.039726
0.081092,0.052593,0.034997
0.082121,0.053871,0.036019
0.082274,0.072197,0.035459
0.078635,0.099612,0.034542
0.077831,0.1107,0.03394
0.078017,0.10966,0.034106
0.076943,0.10854,0.032947
0.070734,0.10711,0.033842
0.072061,0.11418,0.038234
0.066732,0.13354,0.038529
0.070249,0.13273,0.039304
0.085448,0.12859,0.039015
0.08557,0.13182,0.038902
0.084708,0.1428,0.038887
0.087979,0.17208,0.036622
0.087625,0.17562,0.031363
0.088129,0.17264,0.025617
0.077553,0.1704,0.025631
0.065535,0.17055,0.015696
0.06075,0.1683,0.013359
0.062204,0.15728,0.013427
0.050229,0.15527,0.01285
0.051082,0.1542,0.0095373
0.052292,0.13906,0.0098273
0.048996,0.11197,0.0098664
0.049775,0.096834,0.01001
0.049619,0.091146,0.0094482
0.048827,0.090676,0.009727
0.049278,0.090181,0.0085431
0.051304,0.083165,0.0044904
0.051164,0.064633,0.0045976
0.045569,0.064982,0.004618
0.030172,0.064972,0.0045954
0.033073,0.058449,0.0044086
0.036521,0.046351,0.0048569
0.026421,0.022017,0.0051728
0.026909,0.01839,0.0056914
0.029323,0.018506,0.0057719
0.029761,0.017831,0.0057639
0.030093,0.016735,0.005996
0.030609,0.021944,0.0060669
0.029491,0.021989,0.0051958
0.027524,0.023168,0.0052216
0.027279,0.025201,0.0049913
0.02598,0.025817,0.0049103
0.026151,0.026873,0.0052315
0.026329,0.026556,0.0051055
0.027587,0.027037,0.0051902
0.028869,0.032707,0.005657
0.029184,0.034451,0.005657
0.025882,0.034409,0.0053132
0.024382,0.034309,0.0049082
0.023326,0.033973,0.004113
0.023345,0.034125,0.0044459
0.021077,0.033912,0.004425
0.017893,0.032896,0.0040162
0.01659,0.027926,0.0033937
0.016252,0.027856,0.0029858
0.012762,0.028852,0.0028796
0.014351,0.028133,0.0032118
0.014198,0.028015,0.0029955
0.013943,0.024364,0.0030516
0.015503,0.023922,0.0031538
0.015953,0.022853,0.0046975
0.014571,0.021909,0.0047157
0.030585,0.018507,0.0047188
0.032358,0.028953,0.0044786
0.0314,0.029773,0.0044434
0.030048,0.030981,0.0049152
0.038802,0.028411,0.0041883
0.038728,0.027285,0.0041346
0.038329,0.029237,0.0041652
0.037718,0.028378,0.0052463
0.037829,0.029298,0.0054245
0.04248,0.029142,0.006306
0.045542,0.03071,0.0067835
0.045235,0.030779,0.0067587
0.046209,0.031067,0.0069327
0.051582,0.03472,0.0068202
0.05178,0.033583,0.0070532
0.049684,0.032899,0.0068202
0.050565,0.034353,0.0068036
0.049458,0.036146,0.006869
0.048011,0.037521,0.0067544
0.047497,0.037352,0.0052107
0.047289,0.037052,0.0052207
0.031419,0.038297,0.0050529
0.029999,0.025578,0.0048746
0.031201,0.024637,0.0049007
0.031197,0.023969,0.0042486
0.023285,0.020791,0.0044364
0.022352,0.020165,0.004463
0.022636,0.017571,0.0045658
0.022359,0.017941,0.0034362
0.022336,0.017008,0.0032668
0.017662,0.016894,0.0020387
0.013829,0.016515,0.0015601
0.013886,0.020014,0.0020137
0.014709,0.020093,0.0017711
0.0091382,0.016355,0.0019276
0.0092848,0.016442,0.0018086
0.0093671,0.016719,0.0018038
0.0085053,0.017788,0.0018887
0.0089026,0.014444,0.0017628
0.0084817,0.013144,0.0020411
0.0092237,0.013338,0.0021648
0.0092828,0.01264,0.0021247
0.0091533,0.013473,0.0023319
0.0093298,0.014022,0.0023305
0.0083708,0.019032,0.002304
0.0083874,0.017928,0.0025358
0.0066681,0.017991,0.0023939
0.0067867,0.018398,0.0024956
0.0064059,0.01842,0.0024034
0.0063423,0.01821,0.0024837
0.0062822,0.019455,0.0026896
0.0064912,0.037818,0.0027023
0.0084766,0.041123,0.0029458
0.012106,0.037924,0.0030517
0.01189,0.037548,0.0035702
0.013589,0.038539,0.0042175
0.015096,0.040851,0.0051808
0.018783,0.041672,0.0051217
0.020341,0.047785,0.0050373
0.019835,0.048898,0.0050531
0.024849,0.050561,0.00548
0.024054,0.057771,0.0053577
0.023788,0.058662,0.005539
0.02369,0.059665,0.0053491
0.025236,0.059459,0.005573
0.025209,0.054547,0.0056207
0.025199,0.054534,0.0054683
0.025021,0.057279,0.0055659
0.024911,0.056907,0.0055508
0.025124,0.057451,0.0058277
0.025148,0.061578,0.0058597
0.025111,0.060332,0.0057874
0.026154,0.046663,0.0058612
0.024179,0.044271,0.0056345
0.021716,0.043974,0.0050606
0.020163,0.044907,0.0045422
0.019014,0.045377,0.0037543
0.017158,0.042985,0.0028315
0.013658,0.042005,0.0034758
0.013781,0.03337,0.00348
0.015897,0.032244,0.0039163
0.014547,0.033127,0.0037206
0.015103,0.026003,0.0057782
0.018311,0.039496,0.010572
0.018378,0.03622,0.011823
0.032677,0.050552,0.011679
0.03265,0.050787,0.012931
0.033065,0.053729,0.014627
0.044181,0.052584,0.016186
0.044368,0.054525,0.016544
0.044223,0.057178,0.016557
0.053319,0.053401,0.017276
0.053999,0.054202,0.019196
0.056242,0.050761,0.019111
0.058113,0.04865,0.01913
0.05808,0.052796,0.019639
0.059023,0.059981,0.019663
0.058679,0.058906,0.019986
0.059072,0.058956,0.020225
0.059363,0.065519,0.019637
0.057472,0.0658,0.020785
0.067642,0.065617,0.020244
0.064725,0.062938,0.020084
0.066046,0.069735,0.017997
0.06283,0.05614,0.013124
0.063735,0.058726,0.012048
0.048074,0.044469,0.011998
0.047913,0.044265,0.010702
0.048679,0.041715,0.00911
0.038915,0.040566,0.0081992
0.038754,0.039503,0.0079467
0.039133,0.036235,0.0076482
0.031821,0.035668,0.0068425
0.031175,0.035115,0.004776
0.029176,0.038044,0.0050317
0.028737,0.049641,0.0051637
0.027556,0.048545,0.0046759
0.032881,0.040575,0.0046483
0.03265,0.043691,0.0043861
0.036347,0.046167,0.0043178
0.035879,0.039902,0.0042669
0.03596,0.041449,0.0031328
0.024081,0.041625,0.0032269
0.023617,0.044292,0.0030751
0.022788,0.038592,0.0033478
0.029176,0.037996,0.0042161
0.028711,0.035194,0.004405
0.027814,0.035648,0.0044282
0.037598,0.036965,0.0047428
0.039277,0.037349,0.0053395
0.040174,0.042149,0.0046253
0.040791,0.041999,0.005878
0.044313,0.042954,0.0070551
0.053682,0.043157,0.0071157
0.053768,0.043768,0.0071964
0.052613,0.039859,0.007601
0.051392,0.028617,0.0076225
0.051397,0.025474,0.007734
0.044962,0.028236,0.0079756
0.045998,0.027324,0.0084198
0.044055,0.031658,0.0082719
0.044653,0.032218,0.0083577
0.050814,0.032189,0.014184
0.057252,0.036844,0.014819
0.058898,0.035333,0.014772
0.066633,0.034034,0.015597
0.060907,0.033475,0.015512
0.064975,0.033362,0.016159
0.065215,0.040743,0.016422
0.057121,0.042306,0.016123
0.054322,0.042919,0.01586
0.052064,0.038753,0.015781
0.051383,0.037994,0.014754
0.047552,0.038803,0.013803
0.036878,0.040595,0.015007
0.037648,0.044232,0.015541
0.037399,0.046954,0.015069
0.037817,0.046753,0.01531
0.038129,0.049935,0.015279
0.041679,0.048462,0.019972
0.043961,0.047574,0.019411
0.043667,0.040707,0.019421
0.045314,0.041035,0.019352
0.039237,0.039347,0.013558
0.03359,0.03822,0.012864
0.031801,0.03792,0.013645
0.02344,0.038062,0.014741
0.025787,0.039889,0.016776
0.021367,0.041405,0.015896
0.023728,0.03474,0.016069
0.02201,0.032898,0.016069
0.022276,0.031706,0.015564
0.02193,0.031086,0.015905
0.021933,0.031114,0.015921
0.021879,0.031796,0.015706
0.022861,0.030945,0.014573
0.022008,0.028163,0.014129
0.023411,0.025941,0.013948
0.022753,0.027639,0.015301
0.029874,0.024467,0.017897
0.030972,0.023792,0.013059
0.040036,0.022976,0.013123
0.039101,0.023993,0.013062
0.045843,0.026659,0.013278
0.04648,0.03208,0.016564
0.065119,0.038472,0.020396
0.065672,0.03782,0.026433
0.070214,0.04088,0.024769
0.096048,0.039071,0.026484
0.096203,0.04063,0.026374
0.11323,0.041183,0.029347
0.13091,0.077063,0.033194
0.13071,0.086441,0.034513
0.15635,0.091439,0.037503
0.15965,0.091408,0.037902
0.15957,0.089367,0.038421
0.17326,0.11117,0.038264
0.17422,0.11095,0.040289
0.17445,0.12485,0.040343
0.17818,0.12328,0.038573
0.17078,0.1235,0.036564
0.16617,0.12327,0.03686
0.15389,0.12559,0.037251
0.15787,0.12667,0.037814
0.14879,0.1328,0.037691
0.14806,0.12932,0.034714
0.13147,0.12861,0.031681
0.13218,0.12962,0.025116
0.13087,0.12638,0.025308
0.1032,0.12653,0.02067
0.10685,0.12361,0.025577
0.087285,0.12389,0.022294
0.072229,0.086861,0.018463
0.075725,0.082152,0.028093
0.078097,0.083616,0.024884
0.075936,0.083616,0.02556
0.076021,0.08847,0.025745
0.070463,0.067145,0.026172
0.069463,0.068844,0.024064
0.070272,0.056027,0.024014
0.067078,0.056377,0.024201
0.067029,0.056331,0.023844
0.067548,0.056149,0.023623
0.067607,0.058198,0.023381
0.07857,0.058177,0.027468
0.080176,0.05161,0.02982
0.091984,0.050023,0.045405
0.10124,0.05238,0.052432
0.10415,0.079062,0.056268
0.12138,0.081153,0.092185
0.13409,0.090941,0.093322
0.14171,0.090723,0.088359
0.1846,0.089212,0.091725
0.18628,0.1147,0.096535
0.18291,0.11547,0.086039
0.15496,0.10871,0.086392
0.15383,0.11341,0.084972
0.15534,0.11106,0.087787
0.15529,0.10947,0.087449
0.15635,0.10817,0.090592
0.15572,0.10953,0.091467
0.15662,0.11188,0.093324
0.16089,0.11238,0.095824
0.16078,0.11204,0.095881
0.16136,0.11012,0.10019
0.16853,0.11965,0.098162
0.16914,0.11866,0.098256
0.1581,0.14395,0.093635
0.16983,0.13365,0.085775
0.16551,0.10622,0.082272
0.14476,0.10715,0.045926
0.13089,0.09853,0.04579
0.11986,0.10069,0.04658
0.077004,0.1048,0.043412
0.073102,0.081074,0.038567
0.074524,0.0757,0.038057
0.076286,0.075888,0.037564
0.076792,0.07419,0.037398
0.078652,0.072052,0.034875
0.069233,0.075944,0.035369
0.068454,0.078728,0.033804
0.066999,0.075532,0.033136
0.066793,0.07722,0.031332
0.062669,0.092552,0.034308
0.062324,0.0964,0.034073
0.062817,0.092963,0.03185
0.047307,0.083156,0.029099
0.047554,0.081178,0.0266
0.046747,0.057314,0.018545
0.052635,0.058273,0.019762
0.062316,0.05795,0.023605
0.084922,0.055267,0.025486
0.086603,0.064924,0.02457
0.086093,0.063815,0.025806
0.10472,0.059537,0.02861
0.1053,0.06622,0.029588
0.1083,0.072756,0.030414
0.10693,0.072369,0.03042
0.10786,0.075622,0.030733
0.10507,0.087715,0.032026
0.10755,0.085306,0.031846
0.10826,0.080698,0.03033
0.11093,0.08204,0.030796
0.11194,0.079166,0.032817
0.11206,0.068565,0.027985
0.11228,0.06474,0.027987
0.11152,0.065672,0.027665
0.10426,0.064785,0.028544
0.10196,0.071142,0.02854
0.10225,0.069421,0.02531
0.072558,0.067012,0.024093
0.062925,0.066888,0.019526
0.040171,0.066495,0.018068
0.03858,0.055548,0.017992
0.038537,0.054681,0.015937
0.019861,0.053969,0.012758
0.019083,0.047994,0.011796
0.014607,0.042118,0.011002
0.014616,0.04238,0.011054
0.013178,0.036182,0.010938
0.012668,0.023346,0.0090102
0.010024,0.022419,0.0086603
0.01343,0.023819,0.0092453
0.011021,0.025227,0.0086927
0.0087479,0.024284,0.0064333
0.008489,0.018976,0.0055848
0.0092431,0.019218,0.0056778
0.0091636,0.025235,0.0036962
0.0097109,0.026833,0.0028827
0.009844,0.020024,0.0035359
